DEBUG:Iteration 452: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 453: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 454: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 455: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 456: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 457: Best Makespan = 741, Global Best = 688
DEBUG:Iteration 458: Best Makespan = 753, Global Best = 688
DEBUG:Iteration 459: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 460: Best Makespan = 773, Global Best = 688
DEBUG:Iteration 461: Best Makespan = 746, Global Best = 688
DEBUG:Iteration 462: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 463: Best Makespan = 769, Global Best = 688
DEBUG:Iteration 464: Best Makespan = 725, Global Best = 688
DEBUG:Iteration 465: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 466: Best Makespan = 729, Global Best = 688
DEBUG:Iteration 467: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 468: Best Makespan = 789, Global Best = 688
DEBUG:Iteration 469: Best Makespan = 754, Global Best = 688
DEBUG:Iteration 470: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 471: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 472: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 473: Best Makespan = 761, Global Best = 688
DEBUG:Iteration 474: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 475: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 476: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 477: Best Makespan = 740, Global Best = 688
DEBUG:Iteration 478: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 479: Best Makespan = 746, Global Best = 688
DEBUG:Iteration 480: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 481: Best Makespan = 749, Global Best = 688
DEBUG:Iteration 482: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 483: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 484: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 485: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 486: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 487: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 488: Best Makespan = 753, Global Best = 688
DEBUG:Iteration 489: Best Makespan = 747, Global Best = 688
DEBUG:Iteration 490: Best Makespan = 761, Global Best = 688
DEBUG:Iteration 491: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 492: Best Makespan = 747, Global Best = 688
DEBUG:Iteration 493: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 494: Best Makespan = 764, Global Best = 688
DEBUG:Iteration 495: Best Makespan = 760, Global Best = 688
DEBUG:Iteration 496: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 497: Best Makespan = 771, Global Best = 688
DEBUG:Iteration 498: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 499: Best Makespan = 728, Global Best = 688
DEBUG:Iteration 500: Best Makespan = 791, Global Best = 688
DEBUG:Iteration 501: Best Makespan = 742, Global Best = 688
DEBUG:Iteration 502: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 503: Best Makespan = 741, Global Best = 688
DEBUG:Iteration 504: Best Makespan = 734, Global Best = 688
DEBUG:Iteration 505: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 506: Best Makespan = 746, Global Best = 688
DEBUG:Iteration 507: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 508: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 509: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 510: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 511: Best Makespan = 759, Global Best = 688
DEBUG:Iteration 512: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 513: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 514: Best Makespan = 767, Global Best = 688
DEBUG:Iteration 515: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 516: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 517: Best Makespan = 729, Global Best = 688
DEBUG:Iteration 518: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 519: Best Makespan = 748, Global Best = 688
DEBUG:Iteration 520: Best Makespan = 770, Global Best = 688
DEBUG:Iteration 521: Best Makespan = 726, Global Best = 688
DEBUG:Iteration 522: Best Makespan = 770, Global Best = 688
DEBUG:Iteration 523: Best Makespan = 738, Global Best = 688
DEBUG:Iteration 524: Best Makespan = 770, Global Best = 688
DEBUG:Iteration 525: Best Makespan = 766, Global Best = 688
DEBUG:Iteration 526: Best Makespan = 789, Global Best = 688
DEBUG:Iteration 527: Best Makespan = 729, Global Best = 688
DEBUG:Iteration 528: Best Makespan = 738, Global Best = 688
DEBUG:Iteration 529: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 530: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 531: Best Makespan = 739, Global Best = 688
DEBUG:Iteration 532: Best Makespan = 746, Global Best = 688
DEBUG:Iteration 533: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 534: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 535: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 536: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 537: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 538: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 539: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 540: Best Makespan = 784, Global Best = 688
DEBUG:Iteration 541: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 542: Best Makespan = 764, Global Best = 688
DEBUG:Iteration 543: Best Makespan = 728, Global Best = 688
DEBUG:Iteration 544: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 545: Best Makespan = 738, Global Best = 688
DEBUG:Iteration 546: Best Makespan = 757, Global Best = 688
DEBUG:Iteration 547: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 548: Best Makespan = 769, Global Best = 688
DEBUG:Iteration 549: Best Makespan = 731, Global Best = 688
DEBUG:Iteration 550: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 551: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 552: Best Makespan = 763, Global Best = 688
DEBUG:Iteration 553: Best Makespan = 725, Global Best = 688
DEBUG:Iteration 554: Best Makespan = 758, Global Best = 688
DEBUG:Iteration 555: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 556: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 557: Best Makespan = 778, Global Best = 688
DEBUG:Iteration 558: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 559: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 560: Best Makespan = 767, Global Best = 688
DEBUG:Iteration 561: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 562: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 563: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 564: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 565: Best Makespan = 714, Global Best = 688
DEBUG:Iteration 566: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 567: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 568: Best Makespan = 769, Global Best = 688
DEBUG:Iteration 569: Best Makespan = 760, Global Best = 688
DEBUG:Iteration 570: Best Makespan = 789, Global Best = 688
DEBUG:Iteration 571: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 572: Best Makespan = 741, Global Best = 688
DEBUG:Iteration 573: Best Makespan = 772, Global Best = 688
DEBUG:Iteration 574: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 575: Best Makespan = 759, Global Best = 688
DEBUG:Iteration 576: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 577: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 578: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 579: Best Makespan = 769, Global Best = 688
DEBUG:Iteration 580: Best Makespan = 760, Global Best = 688
DEBUG:Iteration 581: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 582: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 583: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 584: Best Makespan = 770, Global Best = 688
DEBUG:Iteration 585: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 586: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 587: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 588: Best Makespan = 754, Global Best = 688
DEBUG:Iteration 589: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 590: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 591: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 592: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 593: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 594: Best Makespan = 760, Global Best = 688
DEBUG:Iteration 595: Best Makespan = 747, Global Best = 688
DEBUG:Iteration 596: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 597: Best Makespan = 747, Global Best = 688
DEBUG:Iteration 598: Best Makespan = 740, Global Best = 688
DEBUG:Iteration 599: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 600: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 601: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 602: Best Makespan = 761, Global Best = 688
DEBUG:Iteration 603: Best Makespan = 740, Global Best = 688
DEBUG:Iteration 604: Best Makespan = 757, Global Best = 688
DEBUG:Iteration 605: Best Makespan = 751, Global Best = 688
DEBUG:Iteration 606: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 607: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 608: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 609: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 610: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 611: Best Makespan = 759, Global Best = 688
DEBUG:Iteration 612: Best Makespan = 747, Global Best = 688
DEBUG:Iteration 613: Best Makespan = 738, Global Best = 688
DEBUG:Iteration 614: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 615: Best Makespan = 709, Global Best = 688
DEBUG:Iteration 616: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 617: Best Makespan = 729, Global Best = 688
DEBUG:Iteration 618: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 619: Best Makespan = 740, Global Best = 688
DEBUG:Iteration 620: Best Makespan = 762, Global Best = 688
DEBUG:Iteration 621: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 622: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 623: Best Makespan = 746, Global Best = 688
DEBUG:Iteration 624: Best Makespan = 775, Global Best = 688
DEBUG:Iteration 625: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 626: Best Makespan = 726, Global Best = 688
DEBUG:Iteration 627: Best Makespan = 730, Global Best = 688
DEBUG:Iteration 628: Best Makespan = 762, Global Best = 688
DEBUG:Iteration 629: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 630: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 631: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 632: Best Makespan = 761, Global Best = 688
DEBUG:Iteration 633: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 634: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 635: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 636: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 637: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 638: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 639: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 640: Best Makespan = 751, Global Best = 688
DEBUG:Iteration 641: Best Makespan = 754, Global Best = 688
DEBUG:Iteration 642: Best Makespan = 761, Global Best = 688
DEBUG:Iteration 643: Best Makespan = 754, Global Best = 688
DEBUG:Iteration 644: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 645: Best Makespan = 758, Global Best = 688
DEBUG:Iteration 646: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 647: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 648: Best Makespan = 748, Global Best = 688
DEBUG:Iteration 649: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 650: Best Makespan = 714, Global Best = 688
DEBUG:Iteration 651: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 652: Best Makespan = 714, Global Best = 688
DEBUG:Iteration 653: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 654: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 655: Best Makespan = 754, Global Best = 688
DEBUG:Iteration 656: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 657: Best Makespan = 751, Global Best = 688
DEBUG:Iteration 658: Best Makespan = 726, Global Best = 688
DEBUG:Iteration 659: Best Makespan = 737, Global Best = 688
DEBUG:Iteration 660: Best Makespan = 701, Global Best = 688
DEBUG:Iteration 661: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 662: Best Makespan = 706, Global Best = 688
DEBUG:Iteration 663: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 664: Best Makespan = 758, Global Best = 688
DEBUG:Iteration 665: Best Makespan = 706, Global Best = 688
DEBUG:Iteration 666: Best Makespan = 714, Global Best = 688
DEBUG:Iteration 667: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 668: Best Makespan = 729, Global Best = 688
DEBUG:Iteration 669: Best Makespan = 723, Global Best = 688
DEBUG:Iteration 670: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 671: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 672: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 673: Best Makespan = 748, Global Best = 688
DEBUG:Iteration 674: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 675: Best Makespan = 721, Global Best = 688
DEBUG:Iteration 676: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 677: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 678: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 679: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 680: Best Makespan = 726, Global Best = 688
DEBUG:Iteration 681: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 682: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 683: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 684: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 685: Best Makespan = 733, Global Best = 688
DEBUG:Iteration 686: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 687: Best Makespan = 715, Global Best = 688
DEBUG:Iteration 688: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 689: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 690: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 691: Best Makespan = 714, Global Best = 688
DEBUG:Iteration 692: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 693: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 694: Best Makespan = 723, Global Best = 688
DEBUG:Iteration 695: Best Makespan = 736, Global Best = 688
DEBUG:Iteration 696: Best Makespan = 726, Global Best = 688
DEBUG:Iteration 697: Best Makespan = 740, Global Best = 688
DEBUG:Iteration 698: Best Makespan = 751, Global Best = 688
DEBUG:Iteration 699: Best Makespan = 694, Global Best = 688
DEBUG:Iteration 700: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 701: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 702: Best Makespan = 740, Global Best = 688
DEBUG:Iteration 703: Best Makespan = 706, Global Best = 688
DEBUG:Iteration 704: Best Makespan = 713, Global Best = 688
DEBUG:Iteration 705: Best Makespan = 730, Global Best = 688
DEBUG:Iteration 706: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 707: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 708: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 709: Best Makespan = 714, Global Best = 688
DEBUG:Iteration 710: Best Makespan = 711, Global Best = 688
DEBUG:Iteration 711: Best Makespan = 714, Global Best = 688
DEBUG:Iteration 712: Best Makespan = 724, Global Best = 688
DEBUG:Iteration 713: Best Makespan = 723, Global Best = 688
DEBUG:Iteration 714: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 715: Best Makespan = 755, Global Best = 688
DEBUG:Iteration 716: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 717: Best Makespan = 735, Global Best = 688
DEBUG:Iteration 718: Best Makespan = 723, Global Best = 688
DEBUG:Iteration 719: Best Makespan = 706, Global Best = 688
DEBUG:Iteration 720: Best Makespan = 741, Global Best = 688
DEBUG:Iteration 721: Best Makespan = 750, Global Best = 688
DEBUG:Iteration 722: Best Makespan = 740, Global Best = 688
DEBUG:Iteration 723: Best Makespan = 763, Global Best = 688
DEBUG:Iteration 724: Best Makespan = 756, Global Best = 688
DEBUG:Iteration 725: Best Makespan = 749, Global Best = 688
DEBUG:Iteration 726: Best Makespan = 772, Global Best = 688
DEBUG:Iteration 727: Best Makespan = 744, Global Best = 688
DEBUG:Iteration 728: Best Makespan = 686, Global Best = 686
DEBUG:Iteration 729: Best Makespan = 744, Global Best = 686
DEBUG:Iteration 730: Best Makespan = 706, Global Best = 686
DEBUG:Iteration 731: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 732: Best Makespan = 686, Global Best = 686
DEBUG:Iteration 733: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 734: Best Makespan = 732, Global Best = 686
DEBUG:Iteration 735: Best Makespan = 744, Global Best = 686
DEBUG:Iteration 736: Best Makespan = 748, Global Best = 686
DEBUG:Iteration 737: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 738: Best Makespan = 724, Global Best = 686
DEBUG:Iteration 739: Best Makespan = 715, Global Best = 686
DEBUG:Iteration 740: Best Makespan = 745, Global Best = 686
DEBUG:Iteration 741: Best Makespan = 686, Global Best = 686
DEBUG:Iteration 742: Best Makespan = 694, Global Best = 686
DEBUG:Iteration 743: Best Makespan = 708, Global Best = 686
DEBUG:Iteration 744: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 745: Best Makespan = 764, Global Best = 686
DEBUG:Iteration 746: Best Makespan = 714, Global Best = 686
DEBUG:Iteration 747: Best Makespan = 694, Global Best = 686
DEBUG:Iteration 748: Best Makespan = 750, Global Best = 686
DEBUG:Iteration 749: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 750: Best Makespan = 740, Global Best = 686
DEBUG:Iteration 751: Best Makespan = 741, Global Best = 686
DEBUG:Iteration 752: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 753: Best Makespan = 738, Global Best = 686
DEBUG:Iteration 754: Best Makespan = 715, Global Best = 686
DEBUG:Iteration 755: Best Makespan = 726, Global Best = 686
DEBUG:Iteration 756: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 757: Best Makespan = 744, Global Best = 686
DEBUG:Iteration 758: Best Makespan = 694, Global Best = 686
DEBUG:Iteration 759: Best Makespan = 686, Global Best = 686
DEBUG:Iteration 760: Best Makespan = 723, Global Best = 686
DEBUG:Iteration 761: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 762: Best Makespan = 736, Global Best = 686
DEBUG:Iteration 763: Best Makespan = 736, Global Best = 686
DEBUG:Iteration 764: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 765: Best Makespan = 751, Global Best = 686
DEBUG:Iteration 766: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 767: Best Makespan = 686, Global Best = 686
DEBUG:Iteration 768: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 769: Best Makespan = 721, Global Best = 686
DEBUG:Iteration 770: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 771: Best Makespan = 698, Global Best = 686
DEBUG:Iteration 772: Best Makespan = 730, Global Best = 686
DEBUG:Iteration 773: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 774: Best Makespan = 694, Global Best = 686
DEBUG:Iteration 775: Best Makespan = 756, Global Best = 686
DEBUG:Iteration 776: Best Makespan = 742, Global Best = 686
DEBUG:Iteration 777: Best Makespan = 736, Global Best = 686
DEBUG:Iteration 778: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 779: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 780: Best Makespan = 724, Global Best = 686
DEBUG:Iteration 781: Best Makespan = 701, Global Best = 686
DEBUG:Iteration 782: Best Makespan = 721, Global Best = 686
DEBUG:Iteration 783: Best Makespan = 714, Global Best = 686
DEBUG:Iteration 784: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 785: Best Makespan = 704, Global Best = 686
DEBUG:Iteration 786: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 787: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 788: Best Makespan = 758, Global Best = 686
DEBUG:Iteration 789: Best Makespan = 736, Global Best = 686
DEBUG:Iteration 790: Best Makespan = 750, Global Best = 686
DEBUG:Iteration 791: Best Makespan = 716, Global Best = 686
DEBUG:Iteration 792: Best Makespan = 753, Global Best = 686
DEBUG:Iteration 793: Best Makespan = 716, Global Best = 686
DEBUG:Iteration 794: Best Makespan = 696, Global Best = 686
DEBUG:Iteration 795: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 796: Best Makespan = 746, Global Best = 686
DEBUG:Iteration 797: Best Makespan = 758, Global Best = 686
DEBUG:Iteration 798: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 799: Best Makespan = 737, Global Best = 686
DEBUG:Iteration 800: Best Makespan = 713, Global Best = 686
DEBUG:Iteration 801: Best Makespan = 736, Global Best = 686
DEBUG:Iteration 802: Best Makespan = 761, Global Best = 686
DEBUG:Iteration 803: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 804: Best Makespan = 740, Global Best = 686
DEBUG:Iteration 805: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 806: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 807: Best Makespan = 715, Global Best = 686
DEBUG:Iteration 808: Best Makespan = 714, Global Best = 686
DEBUG:Iteration 809: Best Makespan = 742, Global Best = 686
DEBUG:Iteration 810: Best Makespan = 724, Global Best = 686
DEBUG:Iteration 811: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 812: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 813: Best Makespan = 746, Global Best = 686
DEBUG:Iteration 814: Best Makespan = 744, Global Best = 686
DEBUG:Iteration 815: Best Makespan = 746, Global Best = 686
DEBUG:Iteration 816: Best Makespan = 745, Global Best = 686
DEBUG:Iteration 817: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 818: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 819: Best Makespan = 723, Global Best = 686
DEBUG:Iteration 820: Best Makespan = 740, Global Best = 686
DEBUG:Iteration 821: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 822: Best Makespan = 713, Global Best = 686
DEBUG:Iteration 823: Best Makespan = 746, Global Best = 686
DEBUG:Iteration 824: Best Makespan = 713, Global Best = 686
DEBUG:Iteration 825: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 826: Best Makespan = 700, Global Best = 686
DEBUG:Iteration 827: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 828: Best Makespan = 700, Global Best = 686
DEBUG:Iteration 829: Best Makespan = 703, Global Best = 686
DEBUG:Iteration 830: Best Makespan = 738, Global Best = 686
DEBUG:Iteration 831: Best Makespan = 750, Global Best = 686
DEBUG:Iteration 832: Best Makespan = 747, Global Best = 686
DEBUG:Iteration 833: Best Makespan = 759, Global Best = 686
DEBUG:Iteration 834: Best Makespan = 749, Global Best = 686
DEBUG:Iteration 835: Best Makespan = 726, Global Best = 686
DEBUG:Iteration 836: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 837: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 838: Best Makespan = 744, Global Best = 686
DEBUG:Iteration 839: Best Makespan = 755, Global Best = 686
DEBUG:Iteration 840: Best Makespan = 727, Global Best = 686
DEBUG:Iteration 841: Best Makespan = 725, Global Best = 686
DEBUG:Iteration 842: Best Makespan = 751, Global Best = 686
DEBUG:Iteration 843: Best Makespan = 747, Global Best = 686
DEBUG:Iteration 844: Best Makespan = 698, Global Best = 686
DEBUG:Iteration 845: Best Makespan = 716, Global Best = 686
DEBUG:Iteration 846: Best Makespan = 735, Global Best = 686
DEBUG:Iteration 847: Best Makespan = 744, Global Best = 686
